cell_id,n_points,sightline_mean_of_mean,sightline_mean_of_min,sightline_worst_min,sightline_mean_of_std,sightline_mean_open_fraction
500m_25206_7919,8,32.08395949303233,11.977843154903407,4.177446334469323,13.679871637254642,0.6979166666666667
500m_25183_7935,8,15.864380153442951,3.3144804325006234,0.9783776722869305,12.802282013065591,0.2569444444444445
500m_25175_7931,8,18.889653797759586,5.08916814275976,2.352233838080558,13.122250761233229,0.33333333333333337
500m_25187_7905,8,14.221818173567076,3.2141401493674744,1.0800591322961433,12.286798057585308,0.2326388888888889
500m_25178_7942,8,19.13092122316454,5.4929657128949305,1.8906404436740072,13.44210467363285,0.34375
500m_25190_7916,8,23.210840937402153,6.415990984650305,0.0,13.109878789538318,0.4513888888888889
500m_25209_7929,8,28.48946040558063,6.996606999029488,2.85002608181691,15.523454928450168,0.5972222222222222
500m_25201_7925,8,18.655472666702007,4.8728775312982116,1.748659881213693,14.19928289743267,0.36458333333333337
500m_25202_7890,8,42.25980713424036,20.020127686129772,7.3963442774388515,11.163122368476714,0.8680555555555556
500m_25193_7921,8,40.04606418185574,28.47756904059264,4.755455775919472,7.3823247001860945,0.7951388888888888
500m_25212_7934,8,16.920657950086415,4.38828512906484,1.246824445778649,12.436937851518952,0.29513888888888884
500m_25170_7937,8,18.865223526863605,5.32808256427607,1.842221056130458,12.495146531007688,0.33333333333333337
500m_25202_7926,8,21.18320874207579,7.253823189350551,2.693599644052621,12.783554935381893,0.40625
500m_25194_7922,8,50.0,50.0,50.0,0.0,1.0
500m_25186_7918,8,13.710704919576312,3.687392073983835,1.7107852744925052,12.86734293763654,0.20833333333333334
500m_25205_7931,8,29.1764949559577,9.053765904911494,2.2104320594902043,14.241275586504003,0.6006944444444444
500m_25171_7938,8,32.728474049587895,10.777487054315184,0.0,11.364306325535933,0.670138888888889
500m_25163_7934,8,17.09434542838345,4.704300824892706,3.3051485725833074,12.837233435839916,0.3055555555555556
500m_25174_7943,8,18.676908817897786,4.445446040964455,3.668167275134143,15.200237684801117,0.3055555555555556
500m_25197_7932,8,23.06277784155951,4.4451820050571085,1.448671458840635,15.143443956262498,0.45833333333333337
500m_25189_7928,8,21.45330250029636,5.992242748697422,0.9995879090674862,12.910922046945723,0.4027777777777778
500m_25208_7941,8,27.600802332440363,6.761655493764482,3.9707217072441803,16.80032644795057,0.53125
500m_25190_7929,8,31.30377300242226,11.728214304527857,2.9984885097136913,12.694750371504938,0.6597222222222221
500m_25182_7925,8,19.75641456374374,7.0570078750910925,1.671646065101049,12.16401082918877,0.38541666666666663
500m_25201_7938,8,40.96549059458518,26.686420326295472,2.1390703782766782,8.608792819016184,0.8229166666666667
500m_25193_7934,8,11.894875583668288,2.959325368035774,1.9855636904554324,10.676700174742553,0.14583333333333331
500m_25186_7895,8,16.70084597607599,4.517832515252278,2.6437660213432537,12.410091210603731,0.3125
500m_25171_7915,8,26.376507527861325,8.452050885018462,2.7141604169492544,12.759090871367482,0.5555555555555556
500m_25163_7911,8,50.0,50.0,50.0,0.0,1.0
500m_25174_7920,8,20.01045564909654,5.502362533498681,1.7043429773174152,14.646589278930144,0.3368055555555556
500m_25219_7928,8,23.383504685191365,6.590539278166218,2.079308362583106,14.319335536422741,0.4548611111111111
500m_25185_7935,8,15.403942217417896,4.536079247909375,1.5633901722139854,11.257609879194916,0.2604166666666667
500m_25164_7912,8,46.400237506290054,44.237824052415505,3.902592419324018,2.1842561916958556,0.9201388888888888
500m_25204_7948,8,20.59703905115822,5.183459681301331,1.0472088060151046,13.167339365896053,0.42361111111111105
500m_25196_7944,8,23.3968938473308,7.0534006256265895,4.02108921749833,14.169519721291447,0.4618055555555556
500m_25216_7922,8,23.558486194028816,7.0903009442491705,3.181183017778405,14.483479850438385,0.5034722222222223
500m_25167_7917,8,19.19488694613081,4.85935254344321,2.6323866490517256,13.957787196751276,0.36458333333333337
500m_25208_7918,8,39.433943414325704,16.676335407522522,3.857511491263553,12.69238390760044,0.8506944444444444
500m_25187_7895,8,15.6722942482854,3.9392573145199394,1.020614036262298,12.561596612456237,0.2743055555555556
500m_25178_7932,8,22.055827404489378,6.680427928176176,0.9603505024753746,13.852191417678094,0.4305555555555556
500m_25197_7945,8,29.514285913023215,9.13319066003395,3.46104077349446,15.24630159054762,0.6111111111111112
500m_25189_7941,8,17.547867057952846,4.178400703599254,0.9305378747132902,12.653119609287169,0.3194444444444444
500m_25190_7906,8,20.880402964568106,8.746168884175763,1.9184681245606043,12.115854263095382,0.4131944444444444
500m_25209_7919,8,24.324710382247826,6.876152921100029,2.0989678116433383,15.20556531381593,0.48263888888888884
500m_25182_7902,8,22.939762856100963,6.534988691704968,1.7108052122992328,12.982576085068533,0.44791666666666663
500m_25220_7928,8,20.533774045429045,6.169179109086045,0.7356393493020965,10.933855493878635,0.3854166666666667
500m_25193_7911,8,42.147490051871316,25.33491753619842,6.766511125233233,9.004555294088625,0.90625
500m_25212_7924,8,36.240260802500664,17.488255371251622,9.552761427329596,11.18417331906433,0.7708333333333333
500m_25215_7935,8,19.61695218356522,5.444103153746257,2.2208735315216472,13.349846574503644,0.32986111111111105
500m_25194_7912,8,28.212153991238388,8.828038356527438,4.301153912458399,15.118333460632568,0.5486111111111112
500m_25181_7942,8,28.169913378852087,7.381179534345057,2.819760926631716,14.72376419907916,0.5555555555555556
500m_25186_7908,8,16.89943086994012,4.613141309691115,1.5374112265982796,11.77019388293451,0.2986111111111111
500m_25163_7924,8,50.0,50.0,50.0,0.0,1.0
500m_25204_7925,8,16.40880099568449,4.24829882366654,3.0192154670512537,14.223978461092063,0.24652777777777776
500m_25183_7902,8,19.270197837271787,5.420122971384661,3.675057728229427,14.359031780382782,0.3090277777777778
500m_25196_7921,8,44.75138839002004,28.092866852247973,13.054841038288716,7.56812812360513,0.9166666666666667
500m_25177_7944,8,31.54597818955947,9.173292902684928,3.8871082658946277,15.01821408005992,0.638888888888889
500m_25178_7909,8,30.2467615926085,15.911204740597997,2.6969306962744604,12.691384910928578,0.5798611111111112
500m_25197_7922,8,37.76884395531593,15.571044996299534,3.408194912612089,11.397583620360054,0.7881944444444444
500m_25189_7918,8,34.77829440649039,17.94145574590125,2.0162310610385066,11.113271731255537,0.6770833333333333
500m_25208_7931,8,22.107757569619245,6.02591876735735,1.017941106987811,13.775146818656957,0.4236111111111111
500m_25201_7892,8,43.802269593326585,29.690985426592928,10.388421846652356,6.97089424787996,0.9201388888888888
500m_25166_7934,8,18.95514197300914,4.207896436206961,2.153483329995856,13.19776773050178,0.35763888888888895
500m_25211_7942,8,32.67684570271257,11.345000434727414,3.121604795172545,13.308360500039033,0.6770833333333333
500m_25190_7919,8,33.74583688700685,16.458086706717737,1.7540464040105495,11.908187013234038,0.6458333333333333
500m_25182_7915,8,23.20343928826826,6.256732070017746,1.0747190414303718,13.871591717176532,0.45486111111111116
500m_25200_7932,8,14.393413638814511,3.208728701788165,0.0,11.549958650292048,0.2326388888888889
500m_25174_7910,8,28.931377779982785,11.016881567928891,2.262698499578991,14.284599072959528,0.59375
500m_25185_7925,8,23.48600556532309,7.105788731436578,1.749690095612928,14.110229136527701,0.46875
500m_25204_7938,8,34.47962538455896,26.15014143086803,1.3030425410040314,6.679821409829373,0.6840277777777778
500m_25177_7921,8,20.83251519362132,5.441892171102215,1.7083406520804831,14.008498772869773,0.3993055555555555
500m_25196_7934,8,21.86646155514564,4.798053047496509,2.0663154201555956,15.340216550356189,0.4513888888888889
500m_25189_7895,8,15.074813146186182,3.2205844647610915,2.2807783176436556,13.288247538688966,0.22569444444444442
500m_25166_7911,8,27.081537982854996,6.841952820358265,1.8358370258870391,15.354891020248946,0.5104166666666666
500m_25178_7922,8,25.5238189997873,5.839700658888088,1.8718184953369534,16.117531705236413,0.5208333333333334
500m_25189_7931,8,18.86797369393617,4.052879859187293,0.0,13.670831573651807,0.3472222222222222
500m_25190_7896,8,13.621655198418146,3.581249267390395,2.2540044712212977,11.589261436355978,0.23958333333333331
500m_25212_7914,8,48.60598311925751,42.158763337634454,8.143512912064125,2.648200237863476,0.9722222222222222
500m_25199_7944,8,26.291450980839638,6.364144128590745,3.5025455036768554,15.062576008218322,0.5347222222222222
500m_25170_7917,8,23.724237664437233,7.797305511438204,1.8381685166686095,13.31240233867564,0.4618055555555555
500m_25215_7925,8,23.569646628521397,6.393925445427645,2.818253862642197,13.990347440064339,0.4375
500m_25186_7898,8,25.652882849042754,7.644929091002306,2.1469233045781437,14.429812548885678,0.4965277777777778
500m_25181_7932,8,15.317954388682377,4.639502197379695,1.8461754892738023,13.162903277381528,0.2465277777777778
500m_25200_7945,8,23.563790056733176,7.713880464847368,2.3130180106494853,12.946135457394298,0.44791666666666663
500m_25173_7928,8,16.77348366488352,5.78785385564494,2.0057427400852843,12.549629357803433,0.2777777777777778
500m_25192_7941,8,26.36437308921719,7.154354865978906,2.2333905766984845,15.954064449313844,0.53125
500m_25165_7924,8,38.08914897347313,30.933825854723835,1.7652220441516941,5.937950991569352,0.7430555555555556
500m_25184_7937,8,17.816368079429438,3.8965941493459155,2.6751839882402124,12.789390856033435,0.3194444444444444
500m_25185_7902,8,20.004973562124576,4.984566337331787,3.7559493652645886,14.405915843249932,0.3680555555555556
500m_25204_7915,8,28.134049086443667,12.267927319915962,2.2789829786175124,12.379656651253182,0.6145833333333334
500m_25219_7931,8,16.579797832953957,4.321257654738164,1.8114601056605573,13.832167965084054,0.29166666666666663
500m_25185_7938,8,17.61860105072695,4.559109774520369,1.4394072471186519,13.161259304467706,0.3159722222222222
500m_25177_7934,8,11.668963354604703,3.3062584906551367,2.475588721264132,10.83562691622668,0.1423611111111111
500m_25218_7935,8,17.071787537373822,4.556649717309618,2.3380300161252308,12.09858235266302,0.2847222222222222
500m_25189_7908,8,20.84351669286102,7.047908571498016,0.0,11.091551636411353,0.41666666666666663
500m_25208_7921,8,14.546803455359788,5.567818219849382,0.0,8.330717390788132,0.2569444444444444
500m_25166_7924,8,12.785962519943308,3.179117671139139,1.8506557082670696,12.191514621353216,0.1875
500m_25211_7932,8,28.71649847018702,9.754516789354668,1.8636226014389567,13.815613313209937,0.5798611111111112
500m_25203_7928,8,29.966969444289308,14.519010933171597,3.1736977658323076,12.808432521998967,0.6180555555555556
500m_25182_7905,8,10.289543173938677,2.8219158254196492,2.073535276832541,11.189956977689455,0.13194444444444445
500m_25169_7935,8,20.881170224805018,5.212552476207752,3.185826937781899,15.51028681464386,0.3402777777777778
500m_25161_7931,8,39.67668802160822,26.077155839323773,2.8970484771125484,8.918353893898171,0.7881944444444444
500m_25180_7944,8,31.433793423743147,8.55623874494682,3.875697357911489,15.57887246602306,0.6284722222222223
500m_25181_7909,8,22.223242319699622,6.744115766964593,3.0120164824225975,13.071130050633727,0.45138888888888895
500m_25200_7922,8,20.68016906055943,6.598732382889468,3.4653481489474895,13.962821589687405,0.3680555555555556
500m_25184_7914,8,22.36009526595712,6.4618917496505155,3.702475635758882,14.412491607888228,0.4618055555555555
500m_25215_7938,8,23.131854875356034,6.100025187792859,3.470336994558669,14.397052508742846,0.45138888888888884
500m_25181_7945,8,38.04836371489082,17.17807771153247,4.649059863329372,13.140899109728291,0.7777777777777778
500m_25173_7941,8,17.86281866317625,5.875393795288803,3.262848444145731,11.695327381356739,0.3055555555555556
500m_25214_7942,8,22.684576930107298,5.164352079955963,2.7261148199249874,15.227260351749921,0.4375
500m_25165_7937,8,20.233254698241346,5.3749301966981315,2.394580463973398,14.216098822354628,0.36111111111111105
500m_25185_7915,8,20.105014931195438,7.571632783092776,2.426186769778544,11.786345021870332,0.3680555555555556
500m_25204_7928,8,30.080710898981355,13.134494670149003,3.5432324050292263,11.741041832091591,0.6111111111111112
500m_25177_7911,8,16.182308905626034,3.3852624781781886,2.4906926613896108,13.552188247827317,0.2916666666666667
500m_25196_7924,8,24.904106489237943,7.9033987379040855,1.6827965676711756,15.123596253850954,0.5277777777777778
500m_25162_7931,8,24.91703890117693,6.573872817110838,2.7696984725434546,13.56243882772068,0.5
500m_25207_7939,8,25.31688710731427,7.079284791944774,3.2089147282251935,15.102256042631748,0.49652777777777773
500m_25210_7944,8,22.434247297237846,6.857559757178441,2.5211251492806257,14.237267623961369,0.41666666666666663
500m_25188_7925,8,29.851187813260477,13.236050808229225,2.2821917954317508,12.15339666384308,0.6701388888888888
500m_25180_7921,8,15.04766512787996,4.028498252115348,1.9438510868319263,12.83954518126205,0.2465277777777778
500m_25199_7934,8,13.13710593499065,3.2998175378112062,1.004929539785735,10.909084313822724,0.21180555555555552
500m_25191_7930,8,25.096001702687225,8.096348270115525,3.2065575002911806,15.019860830972465,0.5
500m_25170_7907,8,29.270020272744965,8.448897089548149,4.170305686541183,15.335785528823436,0.611111111111111
500m_25211_7945,8,27.660853715916975,5.674175820053678,2.862284427370696,16.14326221068645,0.59375
500m_25203_7941,8,18.92994654274079,4.397932379085329,2.7750557875688173,14.753554042771231,0.3298611111111111
500m_25181_7922,8,14.709868448352754,4.1238648513702705,1.2451258823348326,12.005303784280567,0.2534722222222222
500m_25200_7935,8,16.930335766542985,4.332863566831027,1.6553095501631612,13.179901748849348,0.2847222222222222
500m_25173_7918,8,25.468382270433317,5.795362236314116,1.8003185980533434,14.983775391954522,0.5277777777777779
500m_25192_7931,8,12.104745574554833,3.3723863895936956,0.26503309569132044,12.14883384074585,0.2048611111111111
500m_25184_7927,8,18.090066475234504,4.9585172837387095,1.4600510056043277,13.247755747275551,0.3090277777777778
500m_25196_7901,8,38.60871006583736,14.818232383822918,2.629473891235972,13.871968525024846,0.7673611111111112
500m_25207_7916,8,41.033697604794526,16.918189684768173,9.010883983937674,12.180021273945608,0.8576388888888888
500m_25198_7947,8,37.498995729910746,16.381022802096375,3.5314969426245497,11.247114104320438,0.7534722222222222
500m_25177_7924,8,26.039293404675547,8.527728163682967,2.800491424181068,12.812875242152126,0.5451388888888888
500m_25218_7925,8,28.481773300322903,11.534677852585512,2.4732958329396597,13.56073612412029,0.5659722222222222
500m_25210_7921,8,20.04302492495087,5.243086020478033,0.8621978652748816,13.475806139865767,0.3541666666666667
500m_25189_7898,8,20.003623388609817,4.2443923215544475,1.7052950046542998,13.970021711478044,0.38541666666666663
500m_25176_7928,8,14.484328078161056,3.681654788574738,1.2819332924882474,12.653524117514468,0.2569444444444444
500m_25195_7941,8,27.70966412363842,8.676792368048165,1.8762571838998485,13.476489679150987,0.5625
500m_25187_7937,8,14.34364988811277,6.753707978616263,0.4526659342584058,8.065551280030665,0.22916666666666666
500m_25166_7914,8,33.351527891150624,11.708736184011965,4.80215356631079,14.586010879770846,0.6701388888888888
500m_25179_7933,8,23.423403662017094,6.090719310962815,2.2111939310109046,13.766381666339603,0.4409722222222222
500m_25211_7922,8,27.75525561296743,7.015317558885887,3.7695002952967798,15.033824353476355,0.5555555555555556
500m_25203_7918,8,23.951992513892577,9.420948859519175,2.323598048515261,13.64445944917042,0.4756944444444444
500m_25169_7925,8,15.127780582001476,4.217833367899952,2.46659040671295,12.604792498088639,0.25
500m_25188_7938,8,27.17930179059381,8.926617008103664,1.4985870780956767,12.958545867119106,0.5590277777777778
500m_25180_7934,8,15.446941120457334,3.9720262676082774,2.7533069988504915,12.970938727728495,0.2569444444444444
500m_25181_7899,8,21.898409035833037,5.805948304202671,0.7330135553852721,12.950369512926665,0.4201388888888889
500m_25199_7947,8,26.38088144799611,7.604177809818919,4.107303434147526,14.690910380735131,0.4930555555555556
500m_25172_7930,8,14.343170413275953,3.5442957124030006,2.8206874773657833,12.289114939584085,0.2361111111111111
500m_25173_7931,8,16.777223361133444,4.2387757439694465,1.5033247514479169,13.504339062158781,0.28125
500m_25214_7932,8,19.38111875966679,4.380849820228679,0.0,13.916218930698044,0.37847222222222227
500m_25206_7928,8,14.687825476040969,3.0117868860748,1.8722270875492386,12.778914047213402,0.2569444444444445
500m_25185_7905,8,13.775215559681875,4.119005598476241,3.17527926259182,11.26763369392609,0.19097222222222224
500m_25217_7937,8,19.605587186912565,5.955660040309418,3.974155801936033,12.818534467251911,0.3472222222222222
500m_25175_7940,8,19.154062625720773,4.955430869682994,1.5622715208093283,13.821427277341773,0.3611111111111111
500m_25195_7918,8,28.114820708156188,10.60327943724716,1.834449164002215,13.146683095925692,0.6041666666666666
500m_25210_7934,8,23.144328432158794,6.3025650288410855,2.3785340438619342,13.734563543651214,0.4409722222222222
500m_25176_7941,8,19.92490398690102,4.747602625682317,2.2805799987345607,14.008957984814767,0.3645833333333333
500m_25168_7937,8,25.072831995048794,7.133267129689569,3.191297513412164,15.225133532062097,0.5451388888888888
500m_25179_7946,8,27.05921904061342,8.769597100101771,2.8300619223743277,14.395784954449411,0.5347222222222223
500m_25180_7911,8,13.337875935895148,3.5293222046340524,2.04503418708191,12.150932066489611,0.1909722222222222
500m_25172_7907,8,27.43974410713004,9.094163387323242,3.0301628504226374,13.179897751361132,0.5486111111111112
500m_25203_7931,8,22.4134016232983,8.175636640884457,3.059008682144959,13.501320727598934,0.4305555555555556
500m_25169_7938,8,19.611063971302517,3.8525138974143522,1.0107211815629888,13.93405504741176,0.3715277777777778
500m_25161_7934,8,41.45625774463612,38.41760568056972,2.4177074721046665,3.6268565932878367,0.8229166666666666
500m_25202_7935,8,19.005846465727217,4.112401176808009,1.667686815033609,13.511598564695962,0.3472222222222222
500m_25173_7908,8,17.611149997556954,5.059368899119473,2.5055394423754747,13.173585624007517,0.2951388888888889
500m_25213_7944,8,25.312206689318035,6.8822182827814,3.2894942250875507,15.013861331611153,0.49999999999999994
500m_25192_7921,8,27.673883404944014,7.950034363020055,2.407269294533762,15.083329852052294,0.5659722222222222
500m_25205_7940,8,16.098096035814887,3.3392462492609742,1.9587770448990331,13.985706620535925,0.27083333333333337
500m_25184_7917,8,18.466620016908756,4.975944288331133,2.4535415046310636,13.72845712147708,0.3125
500m_25206_7941,8,20.70168968915688,5.494124887098577,3.3111962847682035,14.321051455785128,0.3888888888888889
500m_25198_7937,8,42.09253112131202,19.47812650820014,3.5631163281668705,11.455006582268439,0.8923611111111112
500m_25176_7918,8,24.066424796470127,7.670002683678197,1.8728114738700319,13.289772650423323,0.49652777777777773
500m_25195_7931,8,16.123628449949557,3.631449432860607,1.3250826977852281,11.929504409678778,0.2743055555555556
500m_25168_7914,8,18.552619955011597,3.7176606496801576,1.9563507273599956,14.746664073597046,0.36458333333333337
500m_25187_7927,8,20.992809973152,7.811578321419547,1.1007848084092047,11.530113538346509,0.4444444444444445
500m_25188_7892,8,19.182803451503045,4.404037602358464,2.3214669462613426,15.062313126864543,0.3506944444444444
500m_25179_7923,8,20.225075978958685,5.205882715127263,2.644425777341894,15.034859361422583,0.33333333333333337
500m_25191_7897,8,21.40725649586418,5.406508807167637,1.8395318922193837,13.904574833178785,0.39583333333333337
500m_25169_7915,8,21.561930431481354,6.117491401165795,1.4892372751382454,14.071061765601836,0.3958333333333333
500m_25188_7928,8,21.407691461905454,6.026296861694927,2.459507348341643,14.709171781725425,0.39236111111111116
500m_25201_7947,8,24.40434396856657,5.427927413819027,2.6455485811166,15.152628310543626,0.4930555555555555
500m_25180_7924,8,16.350106448137673,4.5411164650601945,1.393425553709676,13.115030117405944,0.29861111111111116
500m_25221_7925,8,30.90851645567464,16.828031714373473,3.673199623079056,10.064141168194451,0.6180555555555556
500m_25172_7920,8,19.460892471952597,4.0966146833156305,2.3131719836746925,14.67498565253709,0.3715277777777778
500m_25191_7933,8,20.791155832745332,6.541828244671132,1.9934240352274994,11.411783921306027,0.3854166666666667
500m_25192_7898,8,33.62562269386085,13.295496908820738,2.054847502876939,12.716623344195735,0.71875
500m_25186_7940,8,25.944397403129276,7.346651862125758,2.0772773259284585,15.023252428394198,0.47916666666666674
500m_25214_7922,8,32.533952516062214,9.568399562491273,3.722817944019963,14.7423294337652,0.6805555555555556
500m_25165_7917,8,22.254697367681956,7.7635904117529595,1.590356904631335,12.272638291060904,0.45486111111111116
500m_25206_7918,8,31.929711289896694,12.195831123903297,3.17536866896118,13.255089238775984,0.7048611111111112
500m_25217_7927,8,17.59288759536851,4.903313551063819,1.6111121682836218,13.340376051883025,0.3125
500m_25183_7934,8,19.79154807074943,4.290978870081661,1.9364394165286893,14.406249003686295,0.3680555555555556
500m_25175_7930,8,13.68735171554149,4.120774656703832,2.6570766920592876,11.89188513007722,0.1840277777777778
500m_25167_7926,8,15.16696928398443,4.144970239792368,1.078469155773276,12.177017942484415,0.2708333333333333
500m_25187_7904,8,10.290441340445442,2.63269951945869,0.0,10.268970691217373,0.14583333333333331
500m_25207_7919,8,26.60818582651372,9.614597767989839,2.585601893195644,14.696837583186428,0.5173611111111112
500m_25218_7928,8,25.847695012560735,6.991555342151928,2.965790118973957,16.724079074857983,0.5138888888888888
500m_25210_7924,8,24.498039086627916,6.056457511228229,1.0796495437670428,13.93061318397883,0.5243055555555556
500m_25176_7931,8,23.65574275994573,6.687835472139005,1.8448061445524218,15.462892191227674,0.47916666666666663
500m_25187_7940,8,20.967697359360592,6.405623276381128,3.6032382993497545,14.025383353750435,0.36458333333333337
500m_25188_7905,8,19.740687343066003,4.999442569511827,1.691127539081208,13.441188053517365,0.3923611111111111
500m_25180_7901,8,16.2862559179909,4.38707361189184,3.0058703986657287,12.069512215163787,0.29166666666666663
500m_25191_7910,8,32.674906440185964,8.70886113686133,3.520742723505004,15.397721618467322,0.6736111111111112
500m_25202_7925,8,29.240618719266223,11.232994747846988,3.9682221428297453,14.538994383011156,0.5729166666666667
500m_25194_7921,8,50.0,50.0,50.0,0.0,1.0
500m_25213_7934,8,24.55320057280794,6.417228286747793,3.887036093453718,15.204637302499654,0.4861111111111111
500m_25205_7930,8,19.776096374788956,6.5626995959546175,1.6390108197172046,11.454391487014068,0.3680555555555556
500m_25171_7937,8,30.518387778305453,9.733143619403092,4.30135380686025,13.717483513390686,0.6354166666666667
500m_25163_7933,8,19.57464867134684,7.334576659878437,2.5647768731250835,11.522649169898605,0.3680555555555556
500m_25183_7911,8,17.388096716900762,4.349086759524475,2.492996698885961,12.630691266838127,0.3368055555555556
500m_25174_7942,8,15.374313127205255,3.4243798337881675,2.0919784986449415,11.906717090744504,0.2638888888888889
500m_25214_7935,8,31.856326845663574,10.913051137115485,2.81529629392774,13.639338617994527,0.6354166666666666
500m_25206_7931,8,16.364958729701975,4.370672239381977,1.7638465603861277,12.538395791928174,0.29861111111111105
500m_25198_7927,8,26.27430197123187,8.584683431806235,2.0074010048040214,13.85853246188303,0.5694444444444444
500m_25164_7934,8,19.035729893005293,5.364770446204796,0.4399182948576954,11.692492622743176,0.3090277777777778
500m_25175_7943,8,19.968863518946407,5.740012241387406,2.5140342624353282,12.27904099253429,0.38541666666666663
500m_25176_7908,8,23.441473578831467,4.416830083550694,1.2948485778707772,16.16197226135649,0.4444444444444444
500m_25167_7939,8,17.439122447587415,7.8558642782166865,2.183816010026865,10.728638431669298,0.29166666666666663
500m_25195_7921,8,50.0,50.0,50.0,0.0,1.0
500m_25179_7913,8,11.795484247706101,2.939941428777257,1.3899819299840601,9.577080718244522,0.16666666666666666
500m_25199_7891,8,50.0,50.0,50.0,0.0,1.0
500m_25190_7928,8,26.500038214223046,6.969461442499419,2.1000397682580743,15.208854855692874,0.5659722222222222
500m_25209_7941,8,27.67445531113247,8.281468003169326,3.5697319062928727,14.788365119349415,0.5590277777777778
500m_25201_7937,8,22.64884800367954,5.451156571723931,2.8630021455814636,15.193100092865132,0.42361111111111116
500m_25180_7914,8,18.557466808689504,4.233105011403647,2.218933323145393,13.444179193519552,0.36111111111111105
500m_25193_7933,8,21.71206918889169,7.30170627634315,0.8508710745111847,13.723365788557711,0.4409722222222222
500m_25172_7910,8,17.29993801121475,4.6734527650779505,3.69718994326658,12.622520303186805,0.3194444444444444
500m_25202_7938,8,29.44434620599963,11.07077961772206,1.288747549479037,12.300918890067482,0.6145833333333333
500m_25194_7934,8,17.410283098546255,4.149641229799283,1.2874543276068133,13.458350722613027,0.2986111111111111
500m_25186_7930,8,13.55767397125418,3.1980872327879584,1.0612208445592601,12.177175496578291,0.20833333333333331
500m_25205_7943,8,24.543849295598505,7.464221241743441,3.919589577585157,14.622015123603449,0.45833333333333337
500m_25217_7917,8,23.112148121232323,5.187429884402575,3.0200066643102232,14.936864823293053,0.48958333333333326
500m_25164_7911,8,47.54821450821197,44.263732774767405,4.109862198139228,2.165301067447404,0.9583333333333333
500m_25183_7924,8,31.411237130499366,13.393340745123096,1.7234036344247217,12.229084581204464,0.6666666666666666
500m_25175_7920,8,16.324754531940442,4.061898826539572,2.2208872906252553,13.280153516641336,0.2916666666666667
500m_25167_7916,8,22.22135802799808,5.11948515280274,2.766896259990299,14.852413292314967,0.4201388888888889
500m_25187_7894,8,25.076453990603017,7.682325132640251,4.069106585784053,15.474877325737175,0.4722222222222222
500m_25197_7944,8,31.165469223975897,9.49154686982597,6.691150513745672,14.999144276633665,0.6423611111111112
500m_25176_7921,8,16.64529416334177,4.0092062463550695,1.564921568623247,14.171606700363778,0.29166666666666663
500m_25189_7940,8,18.666558268623728,4.849461753519601,1.3964873233386124,13.557938310227765,0.32986111111111105
500m_25168_7917,8,15.506026799137832,3.785349000943796,1.787737420633957,13.667490532021006,0.2361111111111111
500m_25209_7918,8,29.371187024978077,8.557915681495414,1.4926611731001318,14.617649001249589,0.576388888888889
500m_25188_7895,8,19.61928207439024,4.47439532783558,1.7030136757390786,13.473323921139965,0.3680555555555556
500m_25179_7926,8,17.246178933933145,5.679538638992122,2.126533727547212,12.519870724041066,0.29166666666666663
500m_25220_7927,8,26.79148525917702,9.775460385248621,1.3414500972411492,12.861658279977622,0.53125
500m_25212_7923,8,39.12673137134034,22.897943366566732,2.60161476149584,9.029121324000497,0.8020833333333334
500m_25191_7900,8,27.43567951885749,7.933728928650453,1.7485975556343976,15.334285410978001,0.5486111111111112
500m_25190_7941,8,26.25139035043209,7.7822077067142015,1.9903790957351752,14.182992266896246,0.5451388888888888
500m_25182_7937,8,17.93926918442002,3.711983388075941,1.8496959741896717,14.540967901784498,0.3472222222222222
500m_25221_7928,8,22.74581136399548,6.690108440687965,1.8379672807586758,11.550164366042017,0.4305555555555556
500m_25213_7924,8,43.03276290484264,19.234818006392892,6.117572427567144,11.155683149192384,0.8993055555555556
500m_25186_7907,8,20.205465087939906,6.341080932454297,0.7720312075361937,13.269429836333316,0.3958333333333333
500m_25205_7920,8,25.185046111379393,7.6175799984755574,4.9217761150819115,14.787014972826487,0.4618055555555555
500m_25183_7901,8,16.84562397818741,4.456562790066323,2.212916565079929,12.906176323812684,0.3055555555555556
500m_25174_7932,8,18.94431721858806,5.919882940915987,4.062946179264644,13.690611925528207,0.3229166666666667
500m_25198_7917,8,21.90588402841566,7.792269305860838,2.629934251774161,14.61378890078124,0.4097222222222222
500m_25164_7924,8,50.0,50.0,50.0,0.0,1.0
500m_25175_7933,8,24.487446709782795,6.423752812868474,2.5182832678675733,15.02493710657621,0.4756944444444444
500m_25167_7929,8,24.786728408903095,6.180620859455496,2.9351133900939588,15.79571905996757,0.4930555555555556
500m_25208_7930,8,11.506011942530606,3.403103976949193,0.9177561562844081,8.597245472246819,0.1597222222222222
500m_25187_7907,8,14.488523289738723,3.219623143640041,1.695277471151357,12.646306007749601,0.2361111111111111
500m_25178_7944,8,32.940574518082116,12.08077935452112,4.012122719353678,13.52047997309489,0.7152777777777778
500m_25190_7918,8,31.08320386116239,9.542698604824485,3.6120545922487066,14.529577755160105,0.625
500m_25209_7931,8,31.367592978032718,18.538280210680277,1.9915469337922787,9.509908287637485,0.6180555555555556
500m_25182_7914,8,14.229180166174695,3.038462206431152,0.0,11.776704039703018,0.2673611111111111
500m_25201_7927,8,21.902706436236205,6.874845477412262,1.3774743932540332,14.013386628784929,0.4097222222222222
